origem,destino
180074,180076
180074,180076
180074,180076
180074,180076
180074,180076
180074,180076
180074,180076
180074,180076
180074,180076
180075,105207
180075,105211
180075,105207
180075,105208
180075,105209
180075,105205
180075,105202
180075,105202
180075,105205
180075,105207
180075,105207
180075,105212
180075,105212
180075,105205
180076,180078
180076,170125
180076,170125
180076,170125
180076,180954
180076,170125
180076,180170
180076,170125
180076,180954
180076,180954
180076,170125
180076,170125
180076,180954
180076,180170
180076,170326
180076,180954
180077,180075
180077,180075
180077,180075
180077,180075
180077,180075
180077,180075
180077,180075
180077,180075
180077,180075
180077,180075
180077,180075
180077,180075
180077,180075
180077,180075
180078,180080
180080,180082
180082,180084
180083,170124
180084,180086
180084,180086
180085,170892
180085,180083
180086,180088
180086,180088
180087,180085
180087,180085
180088,180090
180088,180090
180088,180090
180089,180087
180089,180087
180089,170299
180090,180092
180090,180092
180090,180092
180091,180089
180091,180089
180091,180089
180092,180388
180092,180094
180092,180388
180093,180091
180093,180091
180093,180091
180094,180096
180094,180096
180094,180096
180095,180093
180095,170153
180095,170153
180096,180142
180096,180142
180096,180142
180096,180142
180097,180759
180097,180095
180097,180095
180097,180095
180099,180144
180099,180097
180099,180144
180099,180097
180099,180097
180099,180097
180099,180144
180100,180129
180100,180129
180100,180129
180100,180129
180100,180129
180100,180129
180100,180129
180100,180129
180101,170016
180101,170016
180102,181048
180102,181048
180102,181048
180103,180101
180103,180101
180103,180571
180104,180116
180104,180116
180105,180103
180105,180103
180105,180690
180106,180107
180106,180107
180107,180110
180107,180110
180108,180119
180108,180119
180109,180105
180109,180105
180110,180112
180110,180112
180111,180109
180111,180109
180112,180114
180112,180114
180113,180982
180113,180982
180113,180982
180113,180982
180114,181065
180114,181065
180114,180637
180114,180637
180114,180637
180114,180637
180115,180111
180115,180111
180115,180113
180115,180113
180115,180987
180115,180113
180115,180113
180116,180108
180116,180108
180117,180115
180117,180115
180118,181052
180118,181052
180119,180235
180119,180235
180122,180125
180122,180125
180123,181042
180123,180117
180124,180123
180124,180123
180125,180126
180125,180126
180126,104501
180126,104501
180127,180124
180127,180124
180128,180001
180128,105316
180128,105302
180128,180530
180128,105302
180128,105309
180128,105306
180128,105305
180129,180131
180129,180444
180129,180131
180129,180444
180129,180444
180129,180444
180129,180444
180129,180444
180130,180128
180130,180128
180130,180128
180130,180128
180130,181070
180130,180128
180130,180128
180130,180128
180130,180128
180131,180133
180131,180133
180131,180133
180132,180130
180132,180130
180133,180135
180133,180135
180133,180135
180134,180132
180134,180132
180135,180137
180135,180137
180135,180137
180136,180134
180136,180134
180137,180139
180137,180139
180137,180139
180138,180136
180138,180496
180138,180136
180139,181021
180139,181021
180139,181021
180140,190832
180141,180040
180142,105316
180142,105307
180142,180001
180142,105315
180142,105304
180142,105308
180142,105313
180143,180142
180143,180142
180143,180142
180144,180146
180144,180758
180144,180758
180145,180143
180146,180147
180147,180149
180148,180145
180149,180151
180149,180151
180150,180148
180150,180527
180151,180154
180151,180154
180152,180150
180152,180150
180153,180152
180153,180152
180154,180155
180154,180442
180155,180157
180156,180153
180156,180153
180157,180160
180157,180160
180157,180304
180158,180156
180158,180302
180158,180308
180159,180158
180159,180158
180160,180161
180160,180161
180161,180163
180161,180163
180162,180159
180162,180159
180163,180165
180163,180165
180164,180162
180164,180162
180165,180727
180165,180727
180166,180164
180166,180164
180167,180166
180167,180166
180168,170124
180168,170124
180169,180167
180169,180167
180170,180169
180170,180501
180170,180169
180171,180138
180171,180138
180171,180138
180172,180174
180172,180176
180172,180174
180173,180564
180173,181020
180173,181020
180173,181020
180174,180176
180174,180176
180174,180264
180174,180264
180174,180176
180175,180173
180175,180650
180175,180173
180175,180173
180175,180719
180175,180173
180176,180178
180176,180178
180176,180178
180176,180178
180176,180178
180177,180175
180177,180175
180177,180175
180177,180175
180177,180264
180178,180262
180178,180214
180178,180214
180178,180214
180178,180214
180179,180177
180179,180177
180179,180177
180179,180177
180179,180177
180180,180182
180180,181072
180180,181072
180180,181072
180181,190238
180181,190238
180181,190238
180182,180184
180182,180184
180182,180184
180182,180184
180183,181071
180183,181071
180183,180181
180183,181071
180184,180186
180184,180186
180184,180186
180184,181104
180185,180183
180185,180183
180185,180183
180185,180183
180186,180188
180186,180188
180186,180188
180187,180185
180187,180185
180187,180185
180188,180190
180188,180190
180188,180190
180189,180187
180189,180187
180189,180187
180190,180192
180190,180192
180190,180192
180191,180189
180191,180189
180191,180189
180192,180194
180192,180194
180192,180194
180193,180191
180193,180191
180193,180191
180194,180197
180194,180196
180194,180196
180195,180193
180195,180193
180195,180193
180196,105008
180196,105006
180197,105007
180197,180195
180197,180195
180197,180195
180198,180200
180198,180200
180199,105008
180199,105010
180200,180202
180200,180202
180201,180199
180201,180199
180202,180204
180202,180204
180203,180201
180203,180201
180204,181051
180204,181051
180205,180203
180205,180203
180206,180208
180206,180208
180207,181050
180207,181050
180208,180210
180208,180210
180209,180207
180209,180207
180210,180212
180210,180212
180211,180209
180211,180209
180212,170026
180212,170091
180213,180211
180213,180211
180214,180216
180214,180216
180214,180216
180214,180216
180215,180179
180215,180179
180215,180179
180215,180179
180215,180179
180216,180219
180216,180219
180216,181063
180216,180219
180217,180215
180217,180215
180217,180215
180217,180215
180217,180215
180218,150567
180218,150567
180219,180222
180219,180222
180219,180222
180220,180217
180220,180217
180220,180217
180220,180217
180221,180220
180221,180220
180221,180220
180221,180220
180222,180223
180222,180223
180222,180223
180223,180225
180223,180225
180223,180225
180223,180225
180224,180221
180224,180221
180224,180221
180224,180221
180225,180227
180225,180227
180225,180227
180225,180227
180226,180224
180226,180224
180226,180224
180226,180224
180227,180550
180227,104603
180227,104612
180227,104613
180227,180550
180228,180226
180228,180226
180228,180226
180228,180226
180228,181058
180229,180230
180229,180230
180229,180230
180229,180230
180229,180230
180229,180230
180230,180231
180230,180180
180230,180338
180230,180231
180230,180180
180230,180231
180231,181069
180231,181069
180231,181069
180232,190238
180232,190238
180232,190238
180233,180232
180233,180232
180233,180232
180234,180252
180234,180252
180234,180252
180235,180237
180235,180237
180236,180218
180236,180218
180237,150571
180237,150571
180238,180239
180238,180239
180239,180240
180239,180240
180240,180241
180240,180241
180241,110101
180241,110101
180241,110101
180242,180293
180242,180293
180242,180293
180242,180293
180243,180355
180243,180355
180243,180355
180243,180355
180244,180728
180244,180728
180244,180728
180245,181047
180245,180042
180245,181047
180246,180247
180246,180247
180247,180248
180247,180248
180248,180249
180248,180938
180249,180250
180250,180251
180250,180251
180251,110115
180251,110115
180252,180253
180252,180253
180252,180253
180253,180233
180253,180233
180253,180233
180254,180234
180254,180234
180254,180234
180255,180257
180255,180257
180255,180257
180256,180254
180256,180254
180256,180254
180257,180731
180257,180731
180257,180731
180258,180260
180258,180260
180260,180261
180260,180261
180261,180262
180261,180262
180262,180256
180262,180256
180262,180256
180263,180175
180263,180175
180263,180176
180264,180266
180264,180266
180264,180266
180265,180263
180265,180263
180265,180263
180266,180656
180266,180268
180266,180268
180267,180778
180267,180265
180267,180265
180267,180778
180268,180270
180268,180270
180268,180271
180268,180991
180269,180267
180269,180267
180269,180267
180270,180271
180270,180271
180271,180273
180271,180274
180271,180273
180272,180269
180272,180269
180272,180269
180273,180277
180273,180277
180273,180277
180273,180277
180273,180277
180274,180555
180274,180272
180274,180272
180274,180273
180274,180272
180274,180992
180275,180048
180275,180048
180276,180274
180276,180274
180276,180274
180276,180274
180276,180274
180277,181009
180277,180780
180277,181009
180277,180278
180277,180780
180278,180280
180278,180280
180279,180554
180279,180276
180280,180283
180280,180283
180281,180279
180281,180279
180282,180281
180282,180281
180283,180284
180283,180284
180284,180286
180284,180286
180285,180282
180285,180282
180286,180733
180286,180733
180287,180285
180287,180285
180288,180287
180288,180287
180289,180288
180289,180288
180290,180289
180291,180421
180291,180421
180292,180290
180292,180289
180293,180983
180293,180983
180293,180983
180293,180983
180294,170299
180294,170299
180294,170299
180295,180984
180295,180984
180296,180297
180296,180297
180296,180297
180297,180299
180297,180299
180297,180299
180297,180299
180298,180294
180298,180294
180298,180294
180299,180156
180299,180301
180299,180301
180299,180301
180300,180298
180300,180298
180300,180298
180301,180309
180301,180309
180301,180157
180302,180300
180302,180300
180302,180300
180303,180306
180304,180303
180306,180158
180307,180302
180307,180157
180307,180515
180307,180302
180308,180947
180309,180311
180309,180514
180309,180311
180311,181066
180311,180321
180312,180313
180312,180313
180312,180313
180313,180307
180313,180307
180313,180307
180314,180316
180314,180396
180315,180323
180315,180323
180315,180312
180316,180318
180316,180318
180317,180315
180317,180315
180317,180396
180318,180320
180318,180320
180319,180317
180319,180317
180319,180317
180320,180312
180320,180312
180321,180319
180321,180319
180321,180319
180322,180314
180322,180314
180323,180394
180323,180400
180324,180322
180325,180433
180326,180325
180327,180326
180328,180327
180329,180028
180329,180028
180331,180453
180332,180331
180333,180332
180334,105002
180334,180035
180335,190088
180335,104621
180336,180805
180337,104611
180337,104916
180337,104916
180337,104615
180337,104616
180337,180335
180337,104615
180337,180335
180338,180340
180338,180340
180339,190238
180339,180180
180340,180342
180340,180342
180341,180339
180341,180339
180342,180356
180342,180356
180343,180341
180343,180341
180344,180343
180344,180343
180346,180344
180346,180344
180348,180346
180348,180346
180350,180348
180350,180348
180355,180981
180355,180981
180355,180981
180355,180981
180356,180751
180356,180751
180357,180377
180357,180377
180358,180357
180358,180357
180359,181092
180359,181092
180360,181074
180360,181074
180361,180363
180361,180363
180362,181092
180362,181092
180363,180365
180363,180365
180364,180362
180364,180362
180365,180367
180365,180367
180366,180364
180366,180364
180367,180752
180367,180752
180368,180366
180368,180366
180369,180368
180369,180368
180370,180369
180370,180369
180371,180754
180371,180754
180372,180370
180372,180370
180373,180372
180373,180372
180374,180376
180374,180376
180375,180373
180375,180373
180376,180375
180376,180375
180377,180379
180377,180379
180379,180755
180379,180755
180382,180383
180382,180383
180383,180385
180383,180385
180384,170373
180384,170985
180385,180387
180385,180387
180386,180384
180386,180384
180387,180093
180387,180093
180388,180386
180388,180386
180389,180985
180389,180985
180389,180985
180390,180961
180390,180961
180391,180806
180392,180408
180392,180408
180393,180392
180393,180392
180394,180393
180395,180322
180396,180873
180396,180807
180397,180315
180397,180316
180400,180402
180401,180324
180402,180403
180403,180405
180404,180401
180405,180408
180406,180404
180407,180406
180407,180391
180408,180410
180408,180390
180408,180410
180409,180407
180409,180407
180410,180413
180410,180413
180411,180409
180411,180409
180412,180529
180412,180529
180412,180529
180413,180414
180413,180414
180414,180417
180414,180417
180415,180411
180415,180411
180416,180415
180416,180415
180417,180390
180417,180419
180418,180416
180419,180422
180420,180418
180421,105303
180421,105308
180422,180424
180423,180420
180424,180425
180425,180428
180426,180393
180426,180423
180427,180426
180428,180429
180429,180431
180430,180427
180431,105004
180432,180430
180433,180455
180437,180143
180437,180143
180438,180096
180438,180437
180438,180437
180439,180438
180439,180438
180439,180438
180440,180439
180440,180439
180440,180439
180441,180440
180441,180440
180441,180440
180442,180441
180442,180441
180442,180441
180443,180130
180443,181070
180443,180130
180443,180130
180443,180131
180443,180130
180443,180130
180443,180130
180443,180130
180444,180445
180444,180445
180444,180445
180444,180445
180444,180738
180444,180445
180445,180448
180445,180448
180445,180448
180445,180448
180445,180448
180446,180443
180446,180443
180446,180443
180446,180443
180446,180443
180447,180446
180447,180446
180447,180446
180447,180446
180447,180446
180448,180449
180448,180449
180448,180449
180448,180449
180448,180449
180449,180451
180449,180451
180449,180451
180449,180451
180449,180451
180450,180447
180450,180447
180450,180447
180450,180447
180450,180447
180451,105001
180451,180006
180451,105005
180451,105001
180451,105916
180452,180450
180452,180450
180452,180450
180452,180450
180452,180450
180453,105003
180453,105938
180454,180606
180455,180562
180456,181039
180459,180605
180460,180461
180461,180462
180462,180463
180463,180020
180463,180020
180464,180497
180465,180466
180465,180466
180466,180467
180466,180467
180467,180468
180467,180468
180468,180598
180468,180598
180469,180885
180469,180071
180469,180885
180470,180584
180470,180584
180470,180584
180470,180584
180470,180584
180471,180588
180471,180588
180471,180588
180471,180588
180471,180588
180472,180956
180472,180956
180472,180956
180472,180956
180472,180956
180473,180471
180473,180471
180473,180471
180473,180471
180473,180471
180476,180477
180476,180477
180477,180478
180477,180478
180478,180479
180478,180479
180479,180480
180479,180480
180480,180481
180480,180481
180481,180482
180481,180482
180482,180483
180482,180483
180483,180484
180483,180484
180484,180485
180484,180485
180485,180486
180485,180486
180486,180487
180486,180487
180487,180443
180487,180443
180488,180443
180488,180443
180489,180488
180489,180488
180490,180489
180490,180489
180491,180490
180491,180490
180492,180491
180492,180491
180493,180492
180493,180492
180494,180493
180494,180493
180495,180494
180495,180494
180496,180495
180496,180495
180497,180621
180498,180496
180499,180498
180500,180499
180501,180503
180502,170124
180503,180505
180504,180502
180505,180507
180506,180504
180507,180509
180508,180506
180509,180511
180510,180508
180511,180513
180512,180510
180513,180307
180514,180512
180515,180517
180516,180309
180517,180519
180518,180516
180519,180521
180520,180518
180521,180523
180522,180520
180523,180527
180524,180522
180525,180532
180526,180524
180527,181006
180527,181006
180528,180100
180528,105314
180529,180020
180529,180020
180529,180020
180530,181005
180530,181005
180531,180389
180531,180389
180531,180389
180532,190671
180533,180966
180533,180536
180533,180966
180533,180966
180533,180536
180533,181084
180534,180535
180534,180535
180534,180535
180534,180535
180534,180535
180534,180535
180534,180535
180534,180535
180534,180535
180534,180535
180534,180535
180535,150635
180535,150635
180535,150635
180535,150635
180535,150635
180535,150635
180535,150635
180535,150635
180535,150635
180535,150635
180535,150635
180536,180537
180536,180465
180537,180538
180538,180539
180539,180540
180540,180459
180541,180668
180541,180668
180542,180525
180543,180545
180543,180545
180544,180541
180544,180541
180545,180546
180545,180546
180546,180549
180546,180549
180547,180544
180547,180544
180548,180547
180548,180547
180549,180720
180549,180720
180550,180548
180550,180548
180551,180542
180552,180551
180553,190203
180554,180273
180555,180278
180556,180559
180557,180556
180558,180557
180559,110165
180560,180660
180560,180660
180560,180660
180560,180660
180560,180660
180561,180750
180561,180750
180561,180750
180562,180453
180563,180769
180564,180174
180564,180174
180565,180564
180566,180565
180567,180566
180569,180053
180571,170048
180574,180569
180575,180574
180576,180575
180577,180576
180578,180577
180579,180580
180580,180581
180581,180582
180581,180582
180582,180825
180582,180825
180583,180473
180583,180473
180583,180473
180583,180473
180583,180473
180584,180590
180584,180590
180584,180590
180584,180590
180584,180590
180585,180665
180585,180974
180585,180652
180585,180665
180586,180472
180586,180472
180586,180472
180586,180472
180586,180472
180587,180585
180587,180585
180587,180585
180587,180585
180588,180587
180588,181025
180588,180587
180588,180587
180588,180587
180590,180583
180590,181037
180590,180956
180590,180583
180590,180583
180590,180583
180591,180593
180593,180265
180594,180586
180594,180586
180594,180586
180594,180586
180594,180586
180595,180661
180595,180661
180595,180661
180595,180661
180596,180470
180596,180470
180596,180470
180596,180470
180598,180631
180598,180631
180599,180609
180600,180601
180601,180700
180602,180599
180604,181076
180605,180607
180606,180604
180607,180608
180608,180610
180608,180600
180609,180635
180609,180454
180610,180460
180611,180609
180612,180611
180613,180612
180614,180613
180616,180705
180616,180614
180617,180616
180617,180616
180619,180008
180620,180622
180621,180620
180622,180619
180624,180625
180625,180640
180630,181080
180630,180836
180631,180634
180631,180634
180632,181089
180632,181089
180634,180105
180634,180608
180635,180632
180635,180632
180636,180637
180636,180637
180636,180637
180636,180637
180636,180637
180637,180638
180637,180638
180637,180638
180637,180638
180637,180638
180637,180638
180637,180638
180637,180638
180637,180638
180638,180639
180638,180639
180638,180639
180638,180639
180638,180639
180638,180639
180638,180639
180638,180639
180638,180639
180639,180640
180639,180640
180639,180640
180639,180640
180639,180640
180639,180640
180639,180640
180639,180640
180639,180640
180640,180534
180640,180534
180640,180534
180640,180534
180640,180534
180640,180534
180640,180534
180640,180534
180640,180534
180640,180534
180641,180642
180641,180642
180641,180642
180641,180642
180641,180642
180641,180642
180641,180533
180641,180642
180641,180642
180641,180642
180642,180643
180642,180643
180642,180643
180642,180643
180642,180643
180642,180643
180642,180643
180642,180643
180642,180643
180643,180644
180643,180644
180643,180644
180643,180644
180643,180644
180643,180644
180643,180644
180643,180644
180643,180644
180644,180645
180644,180115
180644,180645
180644,180645
180644,180645
180644,180645
180644,180115
180644,180115
180644,180115
180645,180646
180645,180646
180645,180646
180645,180646
180645,180646
180646,180796
180646,180797
180646,180796
180646,180797
180646,180797
180646,180797
180649,181067
180649,181028
180650,180658
180652,180683
180653,180686
180654,180653
180655,180654
180656,180655
180658,180659
180659,180174
180660,180062
180660,180062
180660,180062
180660,180062
180660,180062
180661,180594
180661,180594
180661,180594
180661,180594
180662,180663
180662,180663
180662,180663
180662,180560
180662,180663
180663,180560
180663,180560
180663,180560
180663,180560
180665,180721
180665,180721
180666,180595
180666,180595
180667,180666
180667,180666
180668,180667
180668,180667
180669,180543
180669,180543
180682,180591
180683,180684
180684,180682
180686,180595
180689,180047
180690,180692
180691,180833
180692,180694
180693,180691
180694,180698
180695,180693
180697,180710
180698,180708
180699,180695
180700,180702
180701,180602
180702,180704
180703,180701
180704,181085
180705,180703
180707,180689
180708,180713
180709,180699
180710,180712
180712,180709
180713,180707
180716,110193
180716,110193
180716,110193
180717,180567
180718,180717
180719,180718
180720,180228
180720,180228
180721,180669
180721,180669
180722,180882
180722,180470
180723,180722
180723,180722
180724,180723
180724,180723
180725,180724
180727,180168
180727,180168
180728,180245
180728,180245
180728,180245
180729,180730
180729,180730
180729,180730
180730,180255
180730,180255
180730,180255
180731,181073
180731,181073
180731,181073
180732,181003
180732,181003
180732,181003
180733,180734
180733,180734
180734,180291
180734,180291
180738,180739
180739,180740
180740,180741
180741,180742
180742,180743
180743,180744
180744,180745
180745,180746
180746,180747
180747,180748
180748,180500
180749,180798
180749,180798
180750,180716
180750,180716
180750,180716
180751,181075
180751,181075
180752,180753
180752,180753
180753,180371
180753,180371
180754,180374
180754,180374
180755,180949
180755,180949
180758,180759
180758,180759
180759,180760
180759,180760
180759,180760
180760,180761
180760,180761
180760,180761
180761,180762
180761,180762
180761,180762
180762,180297
180762,180442
180762,180442
180763,180764
180763,180803
180764,180765
180765,180766
180766,180767
180767,180768
180768,180563
180769,181103
180770,181088
180771,181086
180775,180771
180775,180777
180776,180775
180776,180775
180777,181088
180778,180268
180778,180268
180780,180782
180780,180782
180781,180276
180781,180276
180782,180784
180782,180784
180783,180781
180783,180781
180784,180786
180784,180786
180785,180783
180785,180783
180786,180788
180786,180788
180787,180785
180787,180785
180788,181031
180788,181031
180788,181031
180788,181031
180789,180787
180789,181008
180789,181008
180789,180787
180791,180789
180791,180789
180791,180789
180791,180789
180793,180791
180793,180791
180793,180791
180793,180791
180795,180793
180795,180793
180795,180793
180795,180793
180796,181108
180796,181029
180797,180795
180797,180795
180797,180795
180797,180795
180798,180812
180798,180814
180799,180649
180799,180649
180802,180333
180803,180802
180804,180336
180805,180416
180806,180395
180807,180808
180808,181007
180810,180811
180811,180959
180812,180814
180813,180799
180813,180799
180814,180816
180814,180988
180815,180813
180815,180813
180816,180815
180817,180818
180817,180553
180818,180819
180819,181078
180821,180822
180822,180823
180823,180824
180824,181035
180825,180561
180825,180561
180825,180561
180826,180828
180827,180048
180828,180830
180829,180827
180830,180832
180831,180829
180832,180831
180833,180834
180834,180635
180836,150864
180842,180847
180842,180847
180842,180847
180842,180847
180847,180636
180847,180636
180847,180636
180847,180981
180863,180865
180864,180863
180864,180863
180865,180867
180865,180867
180866,180864
180866,180864
180867,181045
180867,181045
180868,180866
180868,180866
180870,181043
180870,181043
180871,180874
180871,180874
180872,180870
180873,180872
180874,180397
180874,180397
180881,180895
180882,180881
180883,180724
180884,180883
180885,180884
180885,181004
180886,110081
180887,180886
180888,180887
180889,180888
180891,180889
180892,180891
180893,180892
180895,180897
180896,181034
180897,180899
180898,180896
180899,180898
180929,180931
180931,180934
180934,180935
180935,180936
180936,180250
180938,180939
180939,181012
180946,181066
180947,180946
180949,180350
180949,180350
180950,180258
180950,180258
180952,180361
180952,180361
180952,180360
180952,180360
180954,170092
180954,170092
180954,170092
180954,170092
180954,170092
180955,181023
180956,180662
180956,180662
180956,180662
180956,180590
180956,180662
180956,180662
180958,180072
180958,180072
180958,180072
180958,180072
180958,180072
180958,180072
180959,180456
180960,181079
180961,180334
180961,180334
180966,180967
180966,180967
180966,180967
180967,180968
180967,180968
180967,180968
180968,180969
180968,180969
180968,180969
180969,180970
180969,180970
180969,180970
180970,180971
180970,180971
180970,180971
180971,180972
180971,180972
180971,180972
180972,181049
180972,181049
180972,181049
180973,170871
180973,170871
180974,180977
180975,180595
180976,180975
180977,181054
180978,181053
180978,103503
180979,181024
180980,180979
180981,180114
180981,180114
180981,180114
180981,180990
180981,180114
180981,180989
180982,180242
180982,180242
180982,180994
180982,180242
180982,180242
180983,180329
180983,180986
180983,180986
180983,180986
180983,180329
180984,180243
180984,180243
180984,180243
180984,180993
180984,180243
180985,180984
180985,180984
180985,181028
180985,180984
180986,180412
180986,180412
180986,181068
180986,180412
180987,180982
180988,180815
180989,181065
180990,180646
180991,180273
180992,180267
180993,180981
180994,180983
180995,180996
180995,180996
180996,190201
180996,190201
181002,180185
181002,180950
181003,181002
181003,181002
181003,181002
181004,180725
181005,180149
181005,180526
181006,180528
181006,180528
181007,180810
181008,180276
181008,180276
181009,180788
181009,180788
181012,181041
181014,180476
181014,180476
181015,181017
181016,180929
181017,181018
181018,181016
181020,180171
181020,180171
181020,180171
181021,180172
181021,180172
181021,180172
181022,630003
181022,630003
181022,630003
181023,630005
181024,180594
181025,181077
181027,180749
181027,180986
181028,181030
181028,181030
181029,181027
181029,181027
181030,180636
181030,181107
181031,181032
181031,181032
181031,181032
181031,181032
181032,181033
181032,181033
181032,181033
181032,181033
181033,180842
181033,180842
181033,180842
181033,180842
181034,180893
181035,181036
181036,180583
181037,180578
181038,180960
181039,181038
181040,181056
181040,181056
181041,181015
181042,180117
181043,180868
181043,180868
181045,180871
181045,180871
181046,180328
181047,180817
181047,180817
181048,180106
181048,180106
181048,180034
181049,171006
181049,180973
181049,180973
181050,180205
181050,180205
181051,180206
181051,180206
181052,180122
181052,180122
181053,180976
181054,180978
181055,181014
181055,181014
181056,105304
181056,105313
181057,180227
181058,181060
181059,181057
181060,181062
181061,181059
181062,181064
181063,181061
181064,180217
181065,180118
181065,180118
181065,180115
181066,180321
181066,180321
181067,180985
181068,180749
181069,180729
181069,180729
181069,180729
181070,181040
181070,181040
181071,180338
181071,180181
181071,180181
181072,180182
181072,180182
181072,180182
181073,180732
181073,180732
181073,180732
181074,180358
181074,180358
181075,180359
181075,180359
181076,180624
181077,180980
181078,180052
181078,180052
181079,180865
181080,181081
181081,181082
181082,181083
181083,180534
181084,180465
181085,180463
181086,180010
181087,180770
181088,180776
181088,180776
181089,180630
181089,180630
181090,181091
181091,180019
181092,180952
181092,180952
181092,180952
181092,180952
181094,181098
181095,181094
181096,181095
181097,181096
181098,181100
181099,181097
181100,181106
181101,181105
181102,181046
181103,181101
181104,180950
181105,181099
181106,181102
181107,180636
181108,181029
190001,190004
190001,190004
190001,190004
190001,190004
190001,190004
190001,190004
190001,190004
190001,190004
190001,190004
190002,190003
190002,190003
190002,190003
190002,190003
190003,190005
190003,190005
190003,190005
190003,190005
190004,190013
190004,190915
190004,190002
190004,190013
190004,190002
190004,190002
190004,190002
190004,190915
190004,190915
190005,190853
190005,190158
190005,190992
190005,190992
190006,180337
190007,190008
190007,190008
190007,190008
190008,190009
190008,190009
190008,190009
190009,190199
190009,190198
190009,190199
190010,190283
190011,190012
190011,190012
190011,190012
190011,190012
190011,190012
190011,190012
190011,190012
190012,104508
190012,104508
190012,104503
190012,104503
190012,104502
190012,104504
190012,104504
190013,190015
190013,190015
190014,190198
190014,190198
190014,190199
190014,190198
190015,190017
190015,190102
190016,190014
190016,190014
190016,190014
190016,190014
190017,190019
190018,190016
190018,190016
190019,190021
190020,190018
190020,190018
190021,190031
190021,190031
190022,190020
190022,190020
190025,190196
190026,190021
190026,190940
190027,190026
190027,190196
190027,190028
190027,190950
190028,190949
190028,190949
190028,190971
190029,190027
190029,190027
190029,190027
190029,190027
190031,190033
190031,190033
190032,190022
190032,190022
190033,190035
190033,190035
190034,190032
190034,190032
190035,190037
190035,190037
190036,190034
190036,190034
190037,190039
190037,190039
190038,190036
190038,190036
190039,190041
190039,190041
190040,190038
190040,190038
190041,190043
190041,190043
190042,190040
190042,190040
190043,190045
190043,190045
190044,190042
190044,190042
190045,190047
190045,190047
190046,190044
190046,190044
190047,190049
190047,190049
190047,190049
190048,190232
190048,190156
190049,190959
190049,190959
190049,190079
190050,190942
190050,190942
190050,190942
190051,190053
190051,190053
190051,190053
190051,190053
190052,190050
190052,190050
190052,190076
190053,190055
190053,190055
190053,190263
190053,190975
190054,190052
190054,190052
190054,190052
190055,190057
190055,190057
190056,190054
190056,190054
190057,190059
190057,190059
190058,190056
190058,190056
190059,190061
190059,190061
190060,190058
190060,190058
190061,190063
190061,190063
190062,190060
190062,190060
190063,190065
190063,190065
190063,190065
190063,190065
190064,190062
190064,190062
190064,190262
190065,190067
190065,190067
190065,190067
190065,190067
190066,190064
190066,190064
190066,190064
190067,190069
190067,190069
190067,190927
190067,190927
190068,190066
190068,190066
190068,190066
190069,190068
190069,190068
190069,190259
190070,190313
190070,190313
190070,190295
190070,190295
190071,190073
190071,190073
190071,190073
190072,190070
190072,190070
190072,190070
190073,190075
190073,190075
190073,190075
190074,190072
190074,190072
190074,190072
190075,190077
190075,190077
190075,190077
190076,190074
190076,190074
190076,190074
190077,190051
190077,190079
190077,190051
190078,190050
190078,190076
190078,190076
190079,190081
190079,190960
190080,190078
190080,190078
190080,190078
190081,190254
190082,190760
190082,190760
190083,190761
190083,190761
190084,190087
190085,190088
190086,190085
190087,180552
190088,190739
190088,190084
190090,190392
190090,190091
190090,190392
190090,190392
190091,190090
190091,190393
190091,190090
190091,190090
190092,190426
190092,190426
190092,190426
190093,190092
190093,190092
190093,190092
190094,190096
190094,190096
190094,190096
190094,190096
190095,190471
190096,190750
190096,190750
190096,190750
190096,190750
190097,190099
190097,190094
190097,190094
190097,190990
190098,106008
190098,106002
190098,106002
190098,106004
190099,190149
190099,190149
190099,190149
190099,190149
190099,190149
190099,190149
190099,190149
190099,190149
190100,190239
190100,190239
190100,190239
190100,190239
190100,190239
190100,190946
190100,190239
190100,190239
190101,190016
190101,190016
190102,190104
190104,190106
190105,191001
190105,191001
190106,190108
190107,190105
190107,190105
190108,190110
190109,190107
190110,190112
190111,190109
190112,190114
190113,190111
190113,190107
190114,190116
190115,190113
190115,190113
190116,190118
190117,190115
190117,190115
190118,190118
190118,191000
190120,190117
190120,190117
190121,190120
190121,190120
190122,190126
190123,190121
190123,190121
190125,190123
190125,190123
190126,190128
190127,190125
190127,190125
190128,190130
190129,190127
190129,190127
190130,190132
190131,190129
190131,190129
190132,190134
190133,190131
190133,190131
190134,190136
190135,190133
190135,190133
190136,190995
190137,190135
190137,190135
190138,190140
190138,190140
190138,190140
190139,190007
190140,190142
190140,190142
190140,190142
190141,190139
190142,191010
190142,190144
190142,190144
190143,190141
190144,190146
190144,190146
190145,190143
190146,190997
190146,104502
190147,190145
190148,190100
190148,190100
190148,190946
190148,190100
190148,190100
190148,190100
190148,190100
190148,190100
190148,190100
190149,190687
190149,190813
190149,190813
190149,190151
190149,190151
190149,190464
190149,190151
190149,190464
190149,190151
190151,190152
190151,190152
190151,190152
190151,190152
190151,190152
190152,190154
190152,190154
190152,190154
190152,190154
190152,190154
190153,190148
190153,190148
190153,190148
190153,190148
190154,190483
190154,190753
190154,190753
190154,190753
190154,190753
190155,190153
190155,190153
190155,190153
190155,190153
190156,190232
190157,190155
190157,190155
190157,190155
190157,190155
190158,190857
190158,190945
190159,190157
190159,190157
190159,190157
190159,190157
190160,190159
190160,190159
